5792.17,3066.40,928.71,593.14,875.35,665.84,2587.25,2903.28,2327.18,10556.82,1442.95,356.84,254.05,1605.31,5266.85,4647.99,5783.65,6697.74,0
4893.48,3276.80,955.35,588.03,763.56,627.14,754.32,1407.38,2042.11,10666.57,746.28,428.02,246.61,1565.95,5107.00,4462.07,5571.14,6446.02,50
5462.38,3450.18,939.37,642.50,830.27,718.19,1145.76,1563.30,2114.94,9592.61,938.82,313.76,247.54,1569.70,5121.78,4472.45,5589.38,6458.01,50
3599.28,3408.30,937.59,574.42,663.50,528.12,774.32,1027.67,1710.04,9713.57,782.45,215.41,244.75,1563.14,5099.60,4454.52,5555.28,6418.52,50
3387.36,3332.32,906.51,558.25,644.57,556.57,293.35,398.13,1768.00,9601.50,586.40,195.75,242.89,1559.39,5084.82,4439.42,5535.46,6422.75,50
3393.02,3350.83,910.95,561.65,649.98,555.43,293.82,399.03,1770.74,9604.97,587.57,195.75,243.82,1560.32,5089.44,4439.42,5541.80,6423.46,50
3393.02,3350.83,910.95,561.65,649.98,555.43,293.35,398.58,1771.52,9599.18,587.57,195.75,243.82,1560.32,5090.37,4435.65,5542.59,6417.82,50
3466.69,3351.80,911.84,562.50,650.88,559.99,294.77,401.27,1777.00,9714.73,588.73,254.75,243.82,1561.26,5090.37,4445.08,5543.39,6429.80,50
3406.62,3351.80,911.84,562.50,650.88,556.57,293.82,400.37,1773.87,9612.70,588.15,195.75,243.82,1559.39,5085.75,4439.42,5536.25,6424.16,50
5742.30,3615.78,983.76,605.05,817.65,583.89,665.74,1089.68,3058.26,10081.47,830.88,360.58,245.68,1565.01,5107.92,4454.52,5567.17,6438.26,50
3533.55,3572.92,916.28,593.99,827.57,574.78,299.54,408.46,1812.25,10440.49,593.40,341.85,245.68,1564.07,5096.83,4449.80,5552.11,6431.92,50
3468.95,3361.54,914.51,564.21,653.58,561.12,330.97,476.77,1906.62,10408.42,600.40,277.23,243.82,1561.26,5090.37,4442.25,5542.59,6426.28,50
3437.22,3356.67,913.62,564.21,653.58,559.99,294.30,402.17,1784.44,9632.03,591.07,196.68,243.82,1561.26,5091.29,4441.31,5536.25,6424.87,50
3442.89,3359.59,912.73,563.36,654.48,559.99,294.30,403.07,1788.36,9627.00,592.82,196.68,243.82,1560.32,5089.44,4435.65,5541.80,6417.11,50
5896.43,3522.26,940.25,582.08,774.38,662.42,844.80,1332.34,2622.43,10038.19,773.12,384.00,247.54,1567.82,5113.47,4469.62,5579.07,6436.15,50
3476.89,3365.44,914.51,565.06,657.19,562.26,294.77,404.87,1796.19,9646.33,594.57,197.62,243.82,1559.39,5083.90,4439.42,5533.87,6422.05,50
3476.89,3364.46,915.39,565.06,657.19,561.12,294.77,405.77,1797.37,9644.39,594.57,197.62,243.82,1561.26,5090.37,4440.36,5542.59,6423.46,50
3480.29,3365.44,915.39,565.06,658.09,561.12,294.77,405.77,1798.54,9626.23,595.15,197.62,243.82,1559.39,5088.52,4434.70,5540.22,6415.70,50
3507.48,3370.31,917.17,565.91,659.89,563.40,295.25,407.56,1805.98,9648.64,596.90,198.56,243.82,1561.26,5089.44,4439.42,5541.80,6422.75,50
3513.15,3372.26,917.17,566.76,660.79,564.54,295.73,408.46,1807.94,9645.94,597.49,198.56,243.82,1560.32,5084.82,4439.42,5536.25,6422.05,50
3499.55,3368.36,916.28,565.91,658.09,562.26,295.25,407.56,1804.81,9647.49,594.57,198.56,243.82,1561.26,5089.44,4440.36,5541.80,6422.75,50
3972.13,3555.38,939.37,590.59,724.80,588.44,477.64,731.10,1948.91,9641.30,699.60,231.34,243.82,1560.32,5095.91,4438.48,5551.32,6418.52,50
3585.68,3379.08,919.83,568.46,663.50,567.95,297.16,412.51,1823.60,10059.06,599.82,250.07,243.82,1561.26,5089.44,4441.31,5541.01,6424.87,50
3553.95,3376.15,918.94,568.46,664.40,567.95,296.68,411.61,1822.43,9669.90,601.57,199.49,243.82,1561.26,5088.52,4439.42,5533.87,6422.75,50
3515.42,3373.23,916.28,565.91,663.50,564.54,295.73,408.01,1816.95,9636.66,600.99,198.56,243.82,1560.32,5089.44,4434.70,5541.01,6415.70,50
3249.10,3334.27,905.63,557.40,640.06,549.74,293.35,389.59,1726.88,9581.01,579.98,193.87,243.82,1561.26,5088.52,4439.42,5541.01,6412.88,50

2136.22,3031.33,826.61,503.79,535.49,458.69,277.63,322.19,1339.21,9081.71,493.04,159.22,242.89,1562.20,5090.37,4440.36,5544.18,6426.28,75
2136.22,3027.43,823.94,501.23,531.88,458.69,277.63,321.74,1312.59,9085.19,484.29,160.16,242.89,1561.26,5090.37,4434.70,5543.39,6419.23,75
2137.36,3022.56,824.83,502.08,532.78,457.55,277.15,322.19,1312.19,8965.39,487.79,159.22,242.89,1562.20,5091.29,4439.42,5544.18,6426.28,75
2140.76,3026.46,823.94,501.23,533.68,458.69,277.63,322.19,1314.54,9039.59,488.96,160.16,242.89,1562.20,5091.29,4439.42,5537.04,6426.28,75
3960.79,3162.83,841.70,533.57,564.33,544.05,291.44,347.35,2221.84,9020.65,605.07,171.39,243.82,1563.14,5094.98,4443.20,5548.94,6426.28,75
3660.48,3054.71,835.48,507.19,540.90,533.81,315.25,442.16,1423.40,9086.35,540.89,161.09,242.89,1562.20,5091.29,4439.42,5544.18,6426.98,75
2149.82,3038.15,826.61,502.94,535.49,459.83,275.25,319.94,1314.15,9082.87,491.88,160.16,242.89,1561.26,5086.67,4438.48,5537.84,6426.28,75
2157.75,3039.12,826.61,503.79,536.39,459.83,275.73,320.84,1319.63,9089.83,493.04,160.16,242.89,1562.20,5091.29,4438.48,5543.39,6425.57,75
2164.55,3040.10,827.49,504.64,537.29,460.96,275.25,320.84,1324.73,9084.80,494.21,161.09,242.89,1561.26,5091.29,4435.65,5542.59,6419.93,75
2177.02,3045.94,828.38,504.64,537.29,460.96,275.25,321.74,1329.82,9090.22,495.38,161.09,242.89,1562.20,5092.21,4440.36,5544.18,6426.98,75
2184.95,3045.94,829.27,505.49,538.19,463.24,275.25,321.74,1330.99,9091.37,494.79,162.03,242.89,1561.26,5086.67,4440.36,5537.84,6426.28,75
2201.95,3051.79,830.16,506.34,539.99,463.24,275.73,322.64,1338.43,9103.36,497.13,162.03,242.89,1562.20,5091.29,4438.48,5543.39,6424.87,75
4059.39,3302.12,861.23,540.38,577.86,592.99,527.17,844.34,2068.73,9819.84,627.83,270.67,243.82,1563.14,5097.76,4442.25,5552.90,6425.57,75
2390.08,3070.29,835.48,508.89,544.50,471.21,372.87,509.57,1585.91,9308.95,521.63,230.40,242.89,1562.20,5092.21,4445.08,5544.18,6430.51,75
2234.82,3062.50,831.93,507.19,544.50,466.65,275.73,324.43,1352.14,9118.81,500.63,163.90,242.89,1562.20,5092.21,4440.36,5536.25,6426.28,75
2245.02,3065.42,832.82,508.04,545.40,467.79,275.73,324.43,1356.05,9117.27,501.21,163.90,242.89,1561.26,5091.29,4435.65,5543.39,6419.23,75
2254.08,3066.40,833.71,508.89,545.40,467.79,275.25,325.33,1359.18,9128.09,502.38,163.90,242.89,1562.20,5091.29,4440.36,5542.59,6415.70,75
2268.82,3074.19,834.60,509.74,547.21,470.07,275.73,325.78,1363.88,9136.98,502.96,164.84,242.89,1561.26,5086.67,4440.36,5536.25,6425.57,75
2281.28,3078.09,836.37,510.59,549.01,471.21,276.20,326.68,1370.15,9139.68,504.71,164.84,242.89,1562.20,5091.29,4440.36,5542.59,6425.57,75
2294.88,3082.96,837.26,511.45,550.81,471.21,276.20,326.68,1376.02,9136.20,506.46,165.78,242.89,1561.26,5091.29,4433.76,5543.39,6417.82,75
2309.61,3084.90,838.15,511.45,550.81,474.62,276.68,328.03,1381.50,9100.65,507.05,165.78,242.89,1562.20,5090.37,4440.36,5541.01,6424.87,75
2320.95,3089.77,839.92,513.15,553.52,475.76,276.68,328.48,1385.03,9161.32,508.80,166.71,242.89,1561.26,5085.75,4439.42,5537.04,6424.87,75
2344.74,3092.70,840.81,514.00,555.32,476.90,277.15,329.83,1392.47,9161.32,509.96,166.71,242.89,1562.20,5089.44,4438.48,5541.80,6422.05,75
2359.48,3101.46,842.59,514.85,558.02,478.04,276.68,330.72,1401.48,9179.49,512.30,167.65,242.89,1560.32,5088.52,4432.81,5540.22,6415.00,75
2371.94,3106.33,844.36,516.55,558.93,478.04,277.63,331.17,1406.17,9165.19,512.88,167.65,242.89,1561.26,5087.59,4438.48,5539.42,6420.64,75
2378.74,3106.33,844.36,515.70,559.83,480.31,277.63,331.62,1408.13,9182.96,513.47,167.65,242.89,1561.26,5087.59,4438.48,5532.29,6419.23,75
2373.08,3103.41,842.59,515.70,558.02,479.17,277.15,330.72,1404.22,9184.12,512.88,167.65,242.89,1560.32,5086.67,4433.76,5537.84,6412.88,75
2330.01,3088.80,839.92,514.00,553.52,475.76,276.68,328.93,1385.42,9187.99,507.05,166.71,242.89,1561.26,5085.75,4437.53,5538.63,6418.52,75

1541.25,2796.58,768.01,465.49,468.78,399.50,265.73,291.18,1042.00,8764.43,434.70,135.80,242.89,1560.32,5086.67,4440.36,5536.25,6423.46,100
1531.05,2790.73,767.12,464.64,467.87,398.36,265.73,291.18,1037.69,8735.45,434.11,135.80,242.89,1561.26,5090.37,4440.36,5541.01,6422.05,100
1520.85,2780.99,764.46,463.79,466.07,396.09,265.73,290.73,1034.95,8722.31,432.94,134.87,242.89,1560.32,5091.29,4436.59,5541.80,6416.41,100
1512.92,2774.17,762.68,462.09,464.27,394.95,265.25,290.28,1026.73,8723.08,432.36,134.87,242.89,1562.20,5091.29,4440.36,5541.01,6422.75,100
1506.12,2771.25,761.79,461.24,463.37,393.81,264.77,289.83,1023.60,8719.22,431.19,134.87,242.89,1560.32,5085.75,4441.31,5534.66,6422.75,100
1504.99,2769.30,761.79,461.24,463.37,393.81,264.77,289.83,1020.47,8718.45,429.44,134.87,242.89,1562.20,5091.29,4440.36,5541.01,6424.16,100
1503.85,2768.33,761.79,461.24,462.47,391.53,264.77,289.38,1018.90,8702.60,425.94,134.87,242.89,1562.20,5091.29,4441.31,5541.01,6415.70,100
1497.06,2767.35,758.24,459.53,460.66,391.53,264.30,288.93,1014.20,8682.50,427.11,133.93,242.89,1560.32,5085.75,4439.42,5535.46,6422.05,100
1493.66,2749.82,759.13,459.53,457.96,391.53,264.77,288.93,1012.24,8601.35,428.28,133.93,242.89,1562.20,5091.29,4441.31,5541.80,6423.46,100
1497.06,2757.61,758.24,458.68,460.66,388.12,264.30,288.93,1014.98,8694.10,430.61,133.93,242.89,1560.32,5091.29,4436.59,5541.01,6416.41,100
1490.26,2760.54,759.13,459.53,460.66,388.12,264.77,288.93,1014.98,8703.76,430.61,133.93,242.89,1562.20,5091.29,4440.36,5540.22,6422.05,100
1490.26,2759.56,757.35,457.83,460.66,390.40,264.30,288.93,1009.50,8669.37,426.53,133.93,242.89,1560.32,5085.75,4440.36,5533.87,6421.34,100
1487.99,2758.59,758.24,458.68,460.66,390.40,264.30,288.49,1009.11,8697.58,429.44,133.93,242.89,1561.26,5089.44,4440.36,5539.42,6420.64,100
1490.26,2766.38,760.02,460.39,461.56,391.53,264.30,288.93,1009.89,8699.90,429.44,133.93,242.89,1560.32,5092.21,4435.65,5541.01,6414.29,100
1491.39,2763.46,759.13,460.39,461.56,391.53,264.30,288.49,1009.11,8715.74,429.44,133.93,242.89,1562.20,5090.37,4440.36,5540.22,6422.05,100
1491.39,2757.61,760.02,460.39,459.76,391.53,264.30,288.49,1008.72,8696.80,429.44,133.93,242.89,1562.20,5090.37,4441.31,5536.25,6424.16,100
1898.23,2796.58,759.13,460.39,466.07,391.53,288.11,334.77,1567.51,8788.78,544.97,138.61,242.89,1560.32,5092.21,4435.65,5542.59,6415.00,100
1483.46,2761.51,758.24,459.53,460.66,391.53,262.87,287.14,1005.19,8706.08,429.44,133.93,242.89,1561.26,5089.44,4439.42,5538.63,6412.18,100
1506.12,2770.28,759.13,460.39,461.56,391.53,262.39,287.59,1027.12,8704.92,428.86,133.93,242.89,1560.32,5085.75,4440.36,5534.66,6420.64,100
1482.32,2761.51,758.24,459.53,460.66,390.40,262.87,287.14,1005.98,8696.80,429.44,133.93,242.89,1561.26,5089.44,4439.42,5538.63,6419.93,100
1482.32,2763.46,758.24,458.68,459.76,391.53,262.39,286.69,1006.37,8675.93,429.44,133.93,242.89,1561.26,5091.29,4436.59,5541.01,6417.82,100
1483.46,2757.61,757.35,458.68,459.76,391.53,262.87,287.14,1005.19,8716.51,429.44,133.93,242.89,1561.26,5091.29,4440.36,5539.42,6420.64,100
1481.19,2761.51,758.24,459.53,460.66,390.40,262.39,286.69,1002.84,8689.85,428.86,133.93,242.89,1560.32,5085.75,4440.36,5533.87,6421.34,100
1477.79,2759.56,757.35,458.68,460.66,389.26,262.39,286.69,1004.41,8701.44,429.44,133.93,242.89,1562.20,5091.29,4441.31,5540.22,6421.34,100
1480.06,2759.56,758.24,459.53,460.66,390.40,262.39,286.69,1004.41,8707.24,429.44,133.93,242.89,1561.26,5091.29,4436.59,5540.22,6417.11,100
1478.92,2758.59,757.35,459.53,459.76,390.40,262.39,286.69,1002.45,8670.91,428.28,133.93,242.89,1562.20,5091.29,4441.31,5540.22,6422.05,100
1478.92,2760.54,758.24,459.53,460.66,390.40,262.39,286.69,1002.84,8690.23,428.86,133.93,242.89,1562.20,5090.37,4440.36,5533.08,6420.64,100
1475.52,2758.59,757.35,458.68,460.66,389.26,262.39,286.24,1002.45,8693.33,429.44,132.99,242.89,1560.32,5091.29,4436.59,5538.63,6415.00,100
1476.66,2759.56,758.24,459.53,460.66,390.40,262.39,286.69,1001.67,8698.74,428.86,133.93,242.89,1561.26,5090.37,4439.42,5538.63,6412.88,100
1477.79,2759.56,757.35,458.68,459.76,390.40,262.39,286.24,1000.89,8698.35,428.86,133.93,242.89,1560.32,5086.67,4439.42,5533.08,6419.23,100
1473.26,2753.72,756.46,458.68,459.76,389.26,262.39,286.69,1000.10,8699.12,428.86,132.99,242.89,1561.26,5090.37,4440.36,5539.42,6419.93,100
1474.39,2759.56,758.24,459.53,460.66,389.26,262.39,286.69,1000.10,8689.85,428.86,132.99,242.89,1560.32,5090.37,4435.65,5539.42,6412.88,100
1473.26,2758.59,757.35,459.53,460.66,390.40,262.39,286.69,999.32,8701.83,428.28,132.99,242.89,1561.26,5090.37,4441.31,5538.63,6420.64,100
1475.52,2761.51,758.24,459.53,460.66,390.40,262.39,286.69,999.32,8704.92,428.28,133.93,242.89,1560.32,5085.75,4441.31,5533.08,6420.64,100
1474.39,2763.46,758.24,459.53,460.66,390.40,262.39,286.69,1001.67,8706.08,428.86,133.93,242.89,1562.20,5091.29,4441.31,5539.42,6420.64,100
1474.39,2752.74,756.46,458.68,458.86,390.40,262.39,286.24,998.93,8694.48,427.69,132.99,242.89,1560.32,5090.37,4435.65,5538.63,6413.59,100
1994.56,2864.76,779.55,475.70,506.64,433.65,279.06,338.81,1089.78,8842.50,466.79,156.41,242.89,1562.20,5091.29,4441.31,5538.63,6420.64,100
