Time,Grams,Blood Accumulated,Water accumulated,delta,delta delta
1557234425.979708,0.1,0.09433962264150944,0.10030090270812438,0.09433962264150944,0.09433962264150944
1557234428.479348,0.0,0.09433962264150944,0.10030090270812438,0.0,-0.09433962264150944
1557234429.506616,-0.3,0.09433962264150944,0.10030090270812438,0.0,0.0
1557234430.535064,-0.1,0.09433962264150944,0.10030090270812438,0.0,0.0
1557234431.562738,-0.1,0.09433962264150944,0.10030090270812438,0.0,0.0
1557234432.590055,-0.2,0.09433962264150944,0.10030090270812438,0.0,0.0
1557234433.616995,-0.2,0.09433962264150944,0.10030090270812438,0.0,0.0
1557234434.645631,-0.2,0.09433962264150944,0.10030090270812438,0.0,0.0
1557234435.6723251,-0.1,0.09433962264150944,0.10030090270812438,0.0,0.0
1557234436.6999738,0.3,0.2830188679245283,0.3009027081243731,0.18867924528301885,0.18867924528301885
1557234437.7285209,-0.6,0.2830188679245283,0.3009027081243731,0.0,0.0
1557234438.756258,-0.2,0.2830188679245283,0.3009027081243731,0.0,0.0
1557234439.783509,-0.1,0.2830188679245283,0.3009027081243731,0.0,0.0
1557234440.811075,-0.8,0.2830188679245283,0.3009027081243731,0.0,0.0
1557234441.838617,-0.8,0.2830188679245283,0.3009027081243731,0.0,0.0
1557234442.865569,-0.1,0.2830188679245283,0.3009027081243731,0.0,0.0
1557234443.893225,-0.1,0.2830188679245283,0.3009027081243731,0.0,0.0
1557234444.921144,0.3,0.2830188679245283,0.3009027081243731,0.0,0.0
1557234445.94781,1.0,0.9433962264150942,1.0030090270812435,0.18867924528301883,-0.2830188679245283
1557234446.975439,1.3,1.2264150943396226,1.3039117352056167,0.28301886792452835,0.28301886792452835
1557234448.004086,0.6,1.2264150943396226,1.3039117352056167,0.0,0.0
1557234449.030721,1.1,1.509433962264151,1.6048144433299898,0.0,-0.28301886792452835
1557234450.057958,1.3,1.509433962264151,1.6048144433299898,0.0,0.0
1557234451.085599,2.7,2.547169811320755,2.708124373119358,0.7547169811320756,0.4716981132075475
1557234452.112981,5.6,5.283018867924527,5.616850551654965,1.7924528301886786,0.8490566037735844
1557234453.141232,6.9,6.509433962264151,6.920762286860581,0.6603773584905662,0.09433962264150919
1557234454.168109,7.8,7.358490566037735,7.8234704112337,0.8490566037735844,0.8490566037735844
1557234455.1952598,8.5,8.018867924528301,8.52557673019057,0.28301886792452896,-0.09433962264150825
1557234456.222712,9.2,8.679245283018865,9.22768304914744,0.4716981132075471,0.2830188679245289
1557234457.250093,10.2,9.62264150943396,10.230692076228685,0.9433962264150942,0.9433962264150942
1557234458.278523,10.1,10.754716981132074,11.434302908726178,0.0,-1.132075471698114
1557234459.3059552,11.5,10.849056603773583,11.534603811434302,0.0943396226415091,0.0943396226415091
1557234460.3331578,11.6,10.943396226415093,11.634904714142426,0.0943396226415091,0.0943396226415091
1557234461.360738,11.4,10.943396226415093,11.634904714142426,0.0,0.0
1557234462.388159,11.6,10.943396226415093,11.634904714142426,0.0,0.0
1557234463.415553,12.1,11.41509433962264,12.136409227683048,0.4716981132075471,0.4716981132075471
1557234464.443201,11.7,11.41509433962264,12.136409227683048,0.0,0.0
1557234465.470655,11.9,11.41509433962264,12.136409227683048,0.0,0.0
1557234466.4980989,11.9,11.41509433962264,12.136409227683048,0.0,0.0
1557234467.5257049,12.4,11.698113207547168,12.437311935807422,0.0,-0.28301886792452896
1557234468.553026,12.3,11.886792452830186,12.63791374122367,0.0,-0.1886792452830182
1557234469.580874,12.6,11.886792452830186,12.63791374122367,0.0,0.0
1557234470.608384,12.0,11.886792452830186,12.63791374122367,0.0,0.0
1557234471.635799,12.3,11.886792452830186,12.63791374122367,0.0,0.0
1557234472.66298,11.6,11.886792452830186,12.63791374122367,0.0,0.0
1557234473.6904252,12.2,11.886792452830186,12.63791374122367,0.0,0.0
1557234474.717526,12.4,11.886792452830186,12.63791374122367,0.0,0.0
1557234475.7451851,12.7,11.981132075471695,12.738214643931794,0.0943396226415091,0.0943396226415091
1557234476.772602,13.1,12.358490566037734,13.139418254764292,0.37735849056603804,0.37735849056603804
1557234477.80024,13.0,12.358490566037734,13.139418254764292,0.0,0.0
1557234478.8278909,12.8,12.358490566037734,13.139418254764292,0.0,0.0
1557234479.855241,13.6,12.83018867924528,13.640922768304915,0.2830188679245273,0.09433962264150744
1557234480.8824809,13.4,12.83018867924528,13.640922768304915,0.0,0.0
1557234481.909918,13.3,12.83018867924528,13.640922768304915,0.0,0.0
1557234482.9372978,12.9,12.83018867924528,13.640922768304915,0.0,0.0
1557234483.964921,13.3,12.83018867924528,13.640922768304915,0.0,0.0
1557234484.9927092,13.2,12.83018867924528,13.640922768304915,0.0,0.0
1557234486.019833,13.1,12.83018867924528,13.640922768304915,0.0,0.0
1557234487.04768,13.9,13.113207547169809,13.941825476429289,0.28301886792452896,0.28301886792452896
1557234488.075304,14.0,13.207547169811319,14.042126379137413,0.0943396226415091,0.0943396226415091
1557234489.1027021,14.3,13.490566037735848,14.343029087261787,0.28301886792452896,0.28301886792452896
1557234490.130172,14.5,13.679245283018865,14.543630892678035,0.0,-0.1886792452830182
1557234491.1576169,14.7,13.867924528301883,14.744232698094283,0.1886792452830182,0.1886792452830182
1557234492.1850371,14.8,13.962264150943394,14.844533600802409,0.09433962264151077,0.09433962264151077
1557234493.2125409,14.8,13.962264150943394,14.844533600802409,0.0,0.0
1557234494.240278,14.7,14.056603773584904,14.944834503510533,0.0,-0.0943396226415091
1557234495.267614,14.8,14.056603773584904,14.944834503510533,0.0,0.0
1557234496.295497,13.5,14.056603773584904,14.944834503510533,0.0,0.0
1557234497.322891,13.9,14.056603773584904,14.944834503510533,0.0,0.0
1557234498.3500218,11.6,14.056603773584904,14.944834503510533,0.0,0.0
1557234499.377505,12.9,14.056603773584904,14.944834503510533,0.0,0.0
1557234500.405016,13.0,14.056603773584904,14.944834503510533,0.0,0.0
1557234501.432538,12.8,14.056603773584904,14.944834503510533,0.0,0.0
1557234502.459845,12.8,14.056603773584904,14.944834503510533,0.0,0.0
1557234503.487181,14.1,14.056603773584904,14.944834503510533,0.0,0.0
1557234504.514642,14.8,14.056603773584904,14.944834503510533,0.0,0.0
1557234505.542859,14.7,14.056603773584904,14.944834503510533,0.0,0.0
1557234506.5700932,16.8,15.849056603773583,16.850551654964896,1.2264150943396233,0.660377358490567
1557234507.596856,18.0,16.981132075471695,18.05416248746239,0.5660377358490579,3.3306690738754696e-15
1557234508.6241941,18.9,17.83018867924528,18.956870611835505,0.7547169811320728,0.660377358490562
1557234509.652113,19.8,18.679245283018865,19.859578736208626,0.0,-0.8490566037735868
1557234510.67936,20.5,19.33962264150943,20.561685055165494,0.3773584905660364,0.09433962264150741
1557234511.706783,23.0,21.698113207547166,23.069207622868603,2.3584905660377355,2.3584905660377355
1557234512.734148,33.1,31.226415094339618,33.19959879638917,8.30188679245283,7.075471698113207
1557234513.761748,36.3,34.245283018867916,36.40922768304914,2.7358490566037723,2.4528301886792465
1557234514.789417,38.6,36.415094339622634,38.716148445336,0.2830188679245323,-1.6037735849056562
1557234515.816564,40.1,37.830188679245275,40.22066198595787,0.7547169811320794,0.0943396226415174
1557234516.843806,40.5,38.20754716981131,40.621865596790364,0.3773584905660364,0.3773584905660364
1557234517.871649,41.5,39.15094339622641,41.624874623871605,0.5660377358490579,0.18867924528302155
1557234518.89856,42.1,39.71698113207547,42.22668004012036,0.09433962264151077,-0.3773584905660363
1557234519.926444,42.8,40.377358490566024,42.92878635907722,0.18867924528301483,-0.2830188679245323
1557234520.953737,42.4,40.566037735849044,43.12938816449347,0.0,-0.18867924528302155
1557234521.981241,46.2,43.584905660377345,46.339017051153455,0.8490566037735903,-1.3207547169811238
1557234523.008699,46.6,43.96226415094338,46.74022066198595,0.3773584905660364,0.3773584905660364
1557234524.0360231,51.7,48.773584905660364,51.8555667001003,0.8490566037735903,-3.1132075471698015
1557234525.063319,55.4,52.2641509433962,55.56670010030089,2.169811320754714,0.8490566037735834
1557234526.091079,55.4,52.2641509433962,55.56670010030089,0.0,0.0
1557234527.1184099,56.0,52.83018867924526,56.16850551654964,0.5660377358490579,0.5660377358490579
1557234528.145869,59.0,55.66037735849054,59.177532597793366,1.1320754716981158,-0.5660377358490511
1557234529.1727638,65.3,61.60377358490564,65.4964894684052,4.4339622641509395,2.924528301886787
1557234530.199948,67.7,63.86792452830187,67.9037111334002,0.5660377358490646,-1.1320754716981023
1557234531.22718,68.9,64.99999999999999,69.10732196589768,0.0,-1.1320754716981158
1557234532.2547252,70.1,66.13207547169809,70.31093279839517,0.18867924528300814,-0.7547169811320861
1557234533.282557,70.6,66.69811320754715,70.91273821464392,0.0,-0.5660377358490646
1557234534.309613,70.7,67.35849056603772,71.6148445336008,0.0,-0.6603773584905687
1557234535.336837,74.5,70.28301886792451,74.72417251755266,0.7547169811320728,-1.4150943396226414
1557234536.3640692,73.0,70.28301886792451,74.72417251755266,0.0,0.0
1557234537.3914812,78.2,73.77358490566037,78.43530591775327,2.452830188679253,1.4150943396226547
1557234538.418837,79.7,75.18867924528301,79.93981945837513,0.28301886792452563,-0.8490566037735903
1557234539.446549,81.1,76.69811320754715,81.54463390170511,0.0,-1.5094339622641455
1557234540.473956,82.6,77.92452830188677,82.84854563691073,1.22641509433962,1.22641509433962
1557234541.501478,83.0,78.3018867924528,83.24974924774322,0.3773584905660431,0.3773584905660431
1557234542.5287611,83.6,78.86792452830186,83.85155466399196,0.37735849056602966,0.1886792452830081
1557234543.556393,83.8,79.05660377358488,84.05215646940822,0.18867924528302155,0.18867924528302155
1557234544.5838048,82.4,79.62264150943395,84.65396188565697,0.0,-0.5660377358490646
1557234545.611205,88.8,83.77358490566036,89.06720160481443,3.1132075471698086,2.07547169811321
1557234546.638616,89.3,84.24528301886791,89.56870611835505,0.4716981132075471,0.4716981132075471
1557234547.6657379,96.2,90.75471698113206,96.48946840521563,2.9245283018868005,-0.660377358490555
1557234548.693114,94.2,90.75471698113206,96.48946840521563,0.0,0.0
1557234549.7201102,100.8,95.0943396226415,101.10330992978935,1.603773584905663,-1.1320754716981023
1557234550.7484071,104.5,98.58490566037734,104.81444332998994,2.924528301886787,2.3584905660377227
1557234551.7756228,102.7,98.58490566037734,104.81444332998994,0.0,0.0
1557234552.8033369,105.9,99.90566037735849,106.21865596790369,0.5660377358490646,-0.18867924528300817
1557234553.8305311,106.3,100.28301886792451,106.61985957873617,0.37735849056602966,0.37735849056602966
1557234554.858407,107.1,101.03773584905659,107.42226680040116,0.18867924528300814,-0.3773584905660564
1557234555.885677,108.3,102.1698113207547,108.62587763289866,0.9433962264150942,0.7547169811320726
1557234556.913404,108.6,102.45283018867923,108.92678034102303,0.28301886792452563,0.28301886792452563
1557234557.941134,107.3,102.45283018867923,108.92678034102303,0.0,0.0
1557234558.969147,110.0,103.77358490566037,110.33099297893678,0.8490566037735903,0.37735849056604315
1557234559.996072,109.4,103.77358490566037,110.33099297893678,0.0,0.0
1557234561.023972,109.0,103.77358490566037,110.33099297893678,0.0,0.0
1557234562.051231,109.0,103.77358490566037,110.33099297893678,0.0,0.0
1557234563.079082,109.6,103.77358490566037,110.33099297893678,0.0,0.0
1557234564.10658,110.0,103.9622641509434,110.53159478435303,0.0,-0.18867924528302155
1557234565.13374,110.1,103.9622641509434,110.53159478435303,0.0,0.0
1557234566.161351,110.7,104.43396226415095,111.03309929789366,0.4716981132075471,0.4716981132075471
1557234567.188729,110.4,104.62264150943398,111.23370110330991,0.0,-0.18867924528302155
1557234568.216162,110.4,104.62264150943398,111.23370110330991,0.0,0.0
1557234569.243698,110.2,104.62264150943398,111.23370110330991,0.0,0.0
1557234570.270679,110.0,104.62264150943398,111.23370110330991,0.0,0.0
1557234571.2979252,110.1,104.62264150943398,111.23370110330991,0.0,0.0
1557234572.3250592,110.7,104.62264150943398,111.23370110330991,0.0,0.0
1557234573.352215,109.9,104.62264150943398,111.23370110330991,0.0,0.0
1557234574.379411,110.2,104.62264150943398,111.23370110330991,0.0,0.0
1557234575.406794,110.2,104.62264150943398,111.23370110330991,0.0,0.0
1557234576.434344,109.8,104.62264150943398,111.23370110330991,0.0,0.0
1557234577.462096,110.1,104.62264150943398,111.23370110330991,0.0,0.0
1557234578.489384,109.7,104.62264150943398,111.23370110330991,0.0,0.0
1557234579.516856,110.0,104.62264150943398,111.23370110330991,0.0,0.0
1557234580.5438569,110.2,106.69811320754717,113.44032096288863,0.0,-2.075471698113197
1557234581.571203,112.6,106.69811320754717,113.44032096288863,0.0,0.0
1557234582.598434,111.1,106.69811320754717,113.44032096288863,0.0,0.0
1557234583.6260521,108.1,106.69811320754717,113.44032096288863,0.0,0.0
1557234584.6536288,109.0,106.69811320754717,113.44032096288863,0.0,0.0
1557234585.68056,109.7,106.69811320754717,113.44032096288863,0.0,0.0
1557234586.707722,108.7,106.69811320754717,113.44032096288863,0.0,0.0
1557234587.7347279,114.3,109.33962264150944,116.24874623871612,0.0,-2.6415094339622747
1557234588.761984,113.9,109.33962264150944,116.24874623871612,0.0,0.0
1557234589.789255,110.5,109.33962264150944,116.24874623871612,0.0,0.0
1557234590.816372,110.7,109.33962264150944,116.24874623871612,0.0,0.0
1557234591.843271,112.0,109.33962264150944,116.24874623871612,0.0,0.0
1557234592.870732,111.9,109.33962264150944,116.24874623871612,0.0,0.0
1557234593.898048,109.9,109.33962264150944,116.24874623871612,0.0,0.0
1557234594.9254348,112.4,109.33962264150944,116.24874623871612,0.0,0.0
1557234595.9526331,112.5,109.33962264150944,116.24874623871612,0.0,0.0
1557234596.980093,113.5,109.33962264150944,116.24874623871612,0.0,0.0
1557234598.0069802,108.6,109.33962264150944,116.24874623871612,0.0,0.0
1557234599.0344262,113.1,109.33962264150944,116.24874623871612,0.0,0.0
1557234600.061883,112.1,109.33962264150944,116.24874623871612,0.0,0.0
1557234601.089356,112.4,109.33962264150944,116.24874623871612,0.0,0.0
1557234602.116398,112.4,109.33962264150944,116.24874623871612,0.0,0.0
1557234603.1437812,112.2,109.33962264150944,116.24874623871612,0.0,0.0
1557234604.170971,112.4,109.33962264150944,116.24874623871612,0.0,0.0
1557234605.198255,112.5,109.33962264150944,116.24874623871612,0.0,0.0
1557234606.2258391,112.3,109.33962264150944,116.24874623871612,0.0,0.0
1557234607.253079,112.1,109.33962264150944,116.24874623871612,0.0,0.0
1557234608.280579,112.4,109.33962264150944,116.24874623871612,0.0,0.0
1557234609.3083572,112.7,109.33962264150944,116.24874623871612,0.0,0.0
1557234610.33598,112.8,109.33962264150944,116.24874623871612,0.0,0.0
1557234611.363266,112.8,109.33962264150944,116.24874623871612,0.0,0.0
1557234612.390399,112.9,109.33962264150944,116.24874623871612,0.0,0.0
1557234613.418188,113.1,109.33962264150944,116.24874623871612,0.0,0.0
1557234614.445046,113.1,109.33962264150944,116.24874623871612,0.0,0.0
1557234615.472637,113.4,109.33962264150944,116.24874623871612,0.0,0.0
1557234616.500192,113.2,109.33962264150944,116.24874623871612,0.0,0.0
1557234617.5276039,115.2,109.33962264150944,116.24874623871612,0.0,0.0
1557234618.555146,114.4,109.33962264150944,116.24874623871612,0.0,0.0
1557234619.58268,114.4,109.33962264150944,116.24874623871612,0.0,0.0
1557234620.60999,114.0,109.33962264150944,116.24874623871612,0.0,0.0
1557234621.6372092,113.6,109.33962264150944,116.24874623871612,0.0,0.0
1557234622.664995,113.6,109.33962264150944,116.24874623871612,0.0,0.0
1557234623.691781,114.1,109.33962264150944,116.24874623871612,0.0,0.0
1557234624.7194118,114.9,109.33962264150944,116.24874623871612,0.0,0.0
1557234625.746461,115.4,109.33962264150944,116.24874623871612,0.0,0.0
1557234626.773937,116.6,109.99999999999999,116.95085255767297,0.09433962264150407,-0.4716981132075472
1557234627.80109,116.8,110.188679245283,117.15145436308921,0.09433962264150407,-1.3405943022348765e-14
1557234628.827991,116.9,110.66037735849055,117.65295887662984,0.0,-0.4716981132075471
1557234629.855136,117.3,110.84905660377358,117.8535606820461,0.0,-0.18867924528302155
1557234630.8828459,118.0,111.32075471698113,118.35506519558672,0.18867924528302155,-0.09433962264150408
1557234631.909885,118.0,111.32075471698113,118.35506519558672,0.0,0.0
1557234632.9370182,118.2,111.50943396226415,118.55566700100297,0.0,-0.18867924528302155
1557234633.964194,118.3,111.60377358490565,118.65596790371109,0.09433962264150407,0.09433962264150407
1557234634.991735,118.9,112.16981132075472,119.25777331995984,0.3773584905660431,0.18867924528302155
1557234636.019352,118.8,112.35849056603773,119.45837512537608,0.0,-0.18867924528300814
1557234637.0465841,118.9,112.35849056603773,119.45837512537608,0.0,0.0
1557234638.0735,119.0,112.35849056603773,119.45837512537608,0.0,0.0
1557234639.101619,119.1,112.64150943396227,119.75927783350046,0.0,-0.283018867924539
1557234640.1282392,123.2,116.22641509433963,123.57071213640918,3.5849056603773555,3.5849056603773555
1557234641.155471,124.0,116.9811320754717,124.37311935807418,0.7547169811320728,0.7547169811320728
1557234642.182912,122.6,116.9811320754717,124.37311935807418,0.0,0.0
1557234643.210214,123.1,116.9811320754717,124.37311935807418,0.0,0.0
1557234644.237825,122.8,116.9811320754717,124.37311935807418,0.0,0.0
1557234645.265072,121.9,116.9811320754717,124.37311935807418,0.0,0.0
1557234646.29251,122.2,116.9811320754717,124.37311935807418,0.0,0.0
1557234647.3198678,122.3,116.9811320754717,124.37311935807418,0.0,0.0
1557234648.347286,123.6,116.9811320754717,124.37311935807418,0.0,0.0
1557234649.3747149,122.6,116.9811320754717,124.37311935807418,0.0,0.0
1557234650.402258,123.2,116.9811320754717,124.37311935807418,0.0,0.0
1557234651.429536,123.2,116.9811320754717,124.37311935807418,0.0,0.0
1557234652.4567559,125.2,118.11320754716982,125.57673019057167,0.8490566037735903,0.5660377358490647
1557234653.484171,125.6,118.49056603773585,125.97793380140415,0.0,-0.37735849056602966
1557234654.51167,126.2,119.05660377358491,126.5797392176529,0.0,-0.5660377358490646
1557234655.5388439,126.8,119.62264150943396,127.18154463390164,0.28301886792452563,0.0
1557234656.566598,127.3,120.0943396226415,127.68304914744225,0.09433962264150407,-0.283018867924539
1557234657.59361,128.1,120.84905660377358,128.48545636910725,0.5660377358490513,0.3773584905660297
1557234658.621472,129.0,121.69811320754717,129.3881644934804,0.8490566037735903,0.8490566037735903
1557234659.648074,129.0,124.24528301886791,132.09628886659974,0.0,-2.5471698113207437
1557234660.676419,130.1,124.24528301886791,132.09628886659974,0.0,0.0
1557234661.7033238,129.4,124.24528301886791,132.09628886659974,0.0,0.0
1557234662.7302861,129.7,124.24528301886791,132.09628886659974,0.0,0.0
1557234663.758071,129.8,124.24528301886791,132.09628886659974,0.0,0.0
1557234664.7849898,130.2,124.24528301886791,132.09628886659974,0.0,0.0
1557234665.812576,131.6,124.24528301886791,132.09628886659974,0.0,0.0
1557234666.839963,130.9,124.24528301886791,132.09628886659974,0.0,0.0
1557234667.867254,130.5,124.24528301886791,132.09628886659974,0.0,0.0
1557234668.894698,131.1,124.24528301886791,132.09628886659974,0.0,0.0
1557234669.9219651,130.9,124.24528301886791,132.09628886659974,0.0,0.0
1557234670.949363,131.6,124.24528301886791,132.09628886659974,0.0,0.0
1557234671.976835,130.7,124.24528301886791,132.09628886659974,0.0,0.0
1557234673.004724,131.5,124.24528301886791,132.09628886659974,0.0,0.0
1557234674.0318358,131.1,124.24528301886791,132.09628886659974,0.0,0.0
1557234675.059347,131.2,124.24528301886791,132.09628886659974,0.0,0.0
1557234676.0866299,130.8,124.24528301886791,132.09628886659974,0.0,0.0
1557234677.114032,130.7,124.24528301886791,132.09628886659974,0.0,0.0
1557234678.141353,130.8,124.24528301886791,132.09628886659974,0.0,0.0
1557234679.168788,131.0,124.24528301886791,132.09628886659974,0.0,0.0
1557234680.195755,131.4,124.24528301886791,132.09628886659974,0.0,0.0
1557234681.223457,132.3,124.81132075471699,132.6980942828485,0.0,-0.566037735849078
1557234682.250904,132.3,125.0,132.89869608826473,0.0,-0.18867924528300814
1557234683.2787578,132.8,125.28301886792454,133.19959879638913,0.283018867924539,0.283018867924539
1557234684.306428,133.0,125.47169811320755,133.40020060180535,0.18867924528300814,0.18867924528300814
1557234685.334044,133.1,125.75471698113209,133.70110330992975,0.0,-0.283018867924539
1557234686.361344,133.3,125.84905660377359,133.80140421263786,0.0,-0.09433962264150407
1557234687.389089,133.2,125.84905660377359,133.80140421263786,0.0,0.0
1557234688.416647,133.2,125.84905660377359,133.80140421263786,0.0,0.0
1557234689.444295,133.1,125.84905660377359,133.80140421263786,0.0,0.0
1557234690.47218,133.4,125.84905660377359,133.80140421263786,0.0,0.0
1557234691.499149,133.6,126.03773584905659,134.0020060180541,0.09433962264150407,0.0
1557234692.526666,131.6,126.03773584905659,134.0020060180541,0.0,0.0
1557234693.554422,135.2,127.54716981132073,135.60682046138407,1.5094339622641455,1.5094339622641455
1557234694.5814111,132.3,127.54716981132073,135.60682046138407,0.0,0.0
1557234695.608792,134.2,127.54716981132073,135.60682046138407,0.0,0.0
1557234696.63645,133.7,127.54716981132073,135.60682046138407,0.0,0.0
1557234697.663753,133.4,127.54716981132073,135.60682046138407,0.0,0.0
1557234698.69085,133.3,127.54716981132073,135.60682046138407,0.0,0.0
1557234699.718665,133.7,127.54716981132073,135.60682046138407,0.0,0.0
1557234700.746051,134.4,127.54716981132073,135.60682046138407,0.0,0.0
1557234701.773626,134.1,127.54716981132073,135.60682046138407,0.0,0.0
1557234702.801044,133.9,127.54716981132073,135.60682046138407,0.0,0.0
1557234703.8283362,133.4,127.54716981132073,135.60682046138407,0.0,0.0
1557234704.855757,133.5,127.54716981132073,135.60682046138407,0.0,0.0
1557234705.88337,133.9,127.54716981132073,135.60682046138407,0.0,0.0
1557234706.910486,134.1,127.54716981132073,135.60682046138407,0.0,0.0
1557234707.937957,134.7,127.54716981132073,135.60682046138407,0.0,0.0
1557234708.965224,135.4,127.73584905660377,135.80742226680033,0.18867924528303495,0.18867924528303495
1557234709.992419,135.7,128.01886792452828,136.1083249749247,0.2830188679245122,0.2830188679245122
1557234711.019976,135.8,128.11320754716982,136.20862587763284,0.09433962264153088,0.09433962264153088
1557234712.048009,135.3,128.11320754716982,136.20862587763284,0.0,0.0
1557234713.07514,135.7,128.11320754716982,136.20862587763284,0.0,0.0
1557234714.10246,135.7,129.62264150943398,137.81344032096283,0.0,-1.5094339622641455
1557234715.129898,136.2,129.62264150943398,137.81344032096283,0.0,0.0
1557234716.15744,136.3,129.62264150943398,137.81344032096283,0.0,0.0
1557234717.184801,136.1,129.62264150943398,137.81344032096283,0.0,0.0
1557234718.2124228,138.0,130.28301886792454,138.51554663991968,0.0,-0.6603773584905552
1557234719.240181,136.6,130.28301886792454,138.51554663991968,0.0,0.0
1557234720.267892,137.2,130.28301886792454,138.51554663991968,0.0,0.0
1557234721.2953331,137.5,130.28301886792454,138.51554663991968,0.0,0.0
1557234722.322507,134.0,130.28301886792454,138.51554663991968,0.0,0.0
1557234723.350064,134.2,130.28301886792454,138.51554663991968,0.0,0.0
1557234724.37793,134.7,130.28301886792454,138.51554663991968,0.0,0.0
1557234725.4043908,135.0,130.28301886792454,138.51554663991968,0.0,0.0
1557234726.4318342,136.1,130.28301886792454,138.51554663991968,0.0,0.0
1557234727.458984,136.7,130.28301886792454,138.51554663991968,0.0,0.0
1557234728.486454,137.2,130.28301886792454,138.51554663991968,0.0,0.0
1557234729.513601,138.4,130.56603773584908,138.81644934804407,0.283018867924539,0.283018867924539
1557234730.541343,137.9,130.56603773584908,138.81644934804407,0.0,0.0
1557234731.5685608,138.6,130.75471698113208,139.0170511534603,0.18867924528300814,0.18867924528300814
1557234732.596349,137.9,130.75471698113208,139.0170511534603,0.0,0.0
